Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,IT,MX,ID,136,276,leather products (small),,T,W
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,IT,MY,ID,1,,garments,,T,W
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,IT,MY,ID,2,3,leather products (small),,T,W
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,IT,MY,LA,1000,2500,skins,,T,C
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,IT,MY,VN,1,,garments,,T,C
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,IT,MY,VN,1,5,leather products (small),,T,C
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,IT,QA,VN,,3,leather products (small),,T,C
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,IT,RU,ID,,4,garments,,T,W
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,IT,RU,ID,112,225,leather products (small),,T,W
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,IT,RU,MY,,2,garments,,T,W
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,IT,RU,MY,1,1,leather products (small),,T,W
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,IT,RU,VN,14,17,garments,,T,C
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,IT,RU,VN,16,32,leather products (small),,T,C
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,IT,SG,ID,,4,leather products (small),,T,C
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,IT,SG,ID,9,10,leather products (small),,T,W
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,IT,SG,ID,19024,18774,skins,,T,W
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,IT,SG,LA,4,12,leather products (small),,T,C
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,IT,SG,LA,1159,1359,skins,,T,C
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,IT,SG,VN,11,28,leather products (small),,T,C
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,IT,SG,VN,4246,5246,skins,,T,C
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,IT,TH,,15,15,leather products (small),,T,C
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,IT,TR,ID,,11,garments,,T,W
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,IT,TR,ID,15,119,leather products (small),,T,W
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,IT,TR,ID,,120,skins,,T,W
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,IT,TR,LA,,6,garments,,T,C
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,IT,TR,LA,,71,leather products (small),,T,C
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,IT,TR,VN,4,4,leather products (small),,T,C
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,IT,TR,VN,10,,skins,,T,C
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,IT,TW,ID,1,,leather products (small),,T,W
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,IT,TW,LA,16,,leather products (small),,T,C
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,IT,TW,MY,1,,leather products (small),,T,W
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,IT,TW,MY,1,,skins,,T,W
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,IT,TW,VN,31,,leather products (small),,T,C
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,IT,US,ID,1,1,garments,,T,W
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,IT,US,ID,,10,leather products (large),,T,W
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,IT,US,ID,,7,leather products (small),,T,I
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,IT,US,ID,65,76,leather products (small),,T,W
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,IT,US,ID,,24,skins,,T,I
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,IT,US,LA,1,1,leather products (small),,T,C
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,IT,US,LA,,37,skins,,T,C
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,IT,US,LA,,7,skins,,T,I
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,IT,US,MY,3,3,leather products (small),,T,W
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,IT,US,VN,2,2,garments,,T,C
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,IT,US,VN,,4,leather products (large),,T,C
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,IT,US,VN,95,208,leather products (small),,T,C
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,IT,US,VN,,3,leather products (small),,T,I
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,IT,US,VN,3,,skins,,T,C
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,IT,US,VN,,48,skins,,T,I
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,IT,US,VN,,3,skin pieces,,T,C
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,IT,VN,,30,,leather products (small),,T,C
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,IT,VN,,22.62,,skins,m,T,C
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,IT,VN,,3929,4317,skins,,T,C
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,IT,XX,,20,,leather products (small),,T,O
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JE,FR,ID,,2,leather products (small),,T,W
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JO,CH,MY,,5,leather products (small),,T,W
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JO,CH,VN,,6,leather products (small),,T,C
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JO,FR,ID,,22,leather products (small),,T,W
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JO,FR,VN,,2,leather products (small),,T,C
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JO,GB,ID,,18,leather products (small),,T,W
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JO,IT,ID,,1,leather products (small),,P,W
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JO,IT,ID,,24,leather products (small),,T,W
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JO,IT,LA,,1,leather products (small),,P,C
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JO,IT,VN,,1,leather products (large),,P,C
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JO,IT,VN,,1,leather products (small),,P,C
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JO,IT,VN,,8,leather products (small),,T,C
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JO,NL,VN,,2,leather products (small),,T,C
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JO,ZA,,,10,live,,T,C
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,AT,VN,1,1,leather products (small),,T,C
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,BE,ID,12,,leather products (large),,T,W
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,BE,ID,,12,leather products (large),,,
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,BE,LA,9,,leather products (small),,T,C
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,BE,TH,,16,leather products (small),,,
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,BR,ID,,140,garments,,T,W
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,BR,ID,111,27,leather products (small),,T,W
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,BR,ID,2,,skins,,T,W
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,BR,MY,,45,garments,,T,W
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,CH,ID,5,10,garments,,T,W
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,CH,ID,504,470,leather products (small),,T,W
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,CH,LA,28,9,garments,,T,C
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,CH,LA,1061,1026,leather products (small),,T,C
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,CH,LA,2,2,leather products (small),,T,W
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,CH,MY,8,8,leather products (small),,T,C
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,CH,MY,26,22,leather products (small),,T,W
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,CH,VN,2,6,garments,,T,C
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,CH,VN,2610,2631,leather products (small),,T,C
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,CH,VN,1,1,leather products (small),,T,W
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,CN,ID,2,2,leather products (small),,T,W
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,CN,LA,1,1,leather products (small),,T,C
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,CN,MY,2144.3,3187,leather products (small),,T,W
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,CN,MY,,120,unspecified,,T,W
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,CN,VN,10,10,leather products (small),,T,W
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,CO,MY,3,6,leather products (small),,T,W
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,CO,VN,10,4,leather products (small),,T,C
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,DE,ID,77,79,leather products (small),,T,W
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,DE,VN,34,30,leather products (small),,T,C
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,ES,ID,262,249,leather products (small),,T,W
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,ES,ID,16,16,skins,,T,W
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,ES,LA,15,15,leather products (small),,T,C
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,ES,LA,30,30,skins,,T,C
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,ES,LA,,50,skin pieces,,T,W
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,ES,VN,292,293,leather products (small),,T,C
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,ES,VN,10,10,skins,,T,C
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,FR,ID,55,13,garments,,T,W
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,FR,ID,29,31.66,leather products (large),,T,W
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,FR,ID,1292,1404.820000001,leather products (small),,T,W
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,FR,ID,126,126,skin pieces,,T,W
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,FR,LA,153,166,garments,,T,C
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,FR,LA,1,0.5,garments,,T,W
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,FR,LA,19,19.33,leather products (large),,T,C
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,FR,LA,770,695.16,leather products (small),,T,C
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,FR,LA,,0.66,leather products (small),,T,W
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,FR,LA,,48,skins,,T,C
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,FR,MY,3,1,leather products (large),,T,W
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,FR,MY,37,54,leather products (small),,T,W
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,FR,VN,1,1.5,garments,,T,C
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,FR,VN,3.3,11,leather products (large),,T,C
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,FR,VN,,1,leather products (small),,P,C
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,FR,VN,212.5,369.663333334,leather products (small),,T,C
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,FR,VN,,20,leather products (small),,T,W
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,FR,VN,34,34,skin pieces,,T,C
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,GB,ID,10,6,leather products (small),,T,W
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,GB,ID,1,1,skins,,T,W
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,GB,LA,1,,leather products (large),,T,C
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,GB,LA,54,50,leather products (small),,T,C
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,GB,VN,1,1,leather products (small),,T,C
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,HK,ID,11016.3,,leather products (small),,T,W
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,HK,LA,6,,garments,,T,C
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,HK,LA,34,,leather products (small),,T,C
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,HK,LA,18,,leather products (small),,T,U
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,HK,MY,2,,garments,,T,W
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,HK,MY,71,,leather products (small),,T,W
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,HK,TH,1074,,leather products (small),,T,C
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,HK,VN,233,,leather products (small),,T,C
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,HK,VN,7,,leather products (small),,T,O
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,HK,,3243,,leather products (small),,T,O
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,HK,,280,,leather products (small),,T,W
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,ID,,88,,garments,,T,W
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,ID,,5,71,live,,T,W
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,ID,,2520,,leather products (small),,T,W
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,ID,,6812,,skins,,T,W
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,IT,AU,,16,leather products (small),,T,C
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,IT,ID,,2,garments,,P,W
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,IT,ID,38,72,garments,,T,W
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,IT,ID,,33,leather products (small),,P,W
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,IT,ID,12,12,leather products (small),,T,C
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,IT,ID,6451,6418,leather products (small),,T,W
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,IT,ID,272,272,skins,,T,W
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,IT,ID,9,9,skin pieces,,T,W
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,IT,LA,,1,garments,,P,C
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,IT,LA,27.5,29.5,garments,,T,C
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,IT,LA,,1,leather products (large),,P,C
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,IT,LA,,1,leather products (large),,P,W
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,IT,LA,,16,leather products (small),,P,C
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,IT,LA,,4,leather products (small),,S,C
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,IT,LA,6457.9,6205,leather products (small),,T,C
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,IT,LA,208,190,leather products (small),,T,W
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,IT,LA,,6,leather products (small),,Z,C
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,IT,LA,70,86,skins,,T,C
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,IT,LA,36,36,skin pieces,,T,C
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,IT,MY,,2,leather products (small),,P,W
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,IT,MY,93.3,93,leather products (small),,T,W
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,IT,TH,182,227,leather products (small),,T,C
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,IT,VN,12,15,garments,,T,C
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,IT,VN,,7,leather products (large),,P,C
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,IT,VN,3,61,leather products (small),,P,C
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,IT,VN,,3,leather products (small),,P,W
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,IT,VN,2343.2,2526,leather products (small),,T,C
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,IT,VN,68,22,skins,,T,C
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,IT,VN,1,1,skins,,T,W
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,IT,VN,49,49,skin pieces,,T,C
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,KR,ID,182,172,leather products (small),,T,W
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,KR,ID,,51,skins,,T,W
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,KR,LA,59,120,leather products (small),,T,C
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,KR,LA,7,11,leather products (small),,T,W
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,KR,MY,,4,leather products (large),,T,W
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,KR,MY,612,1307,leather products (small),,T,C
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,KR,MY,4453,4530,leather products (small),,T,W
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,KR,MY,153,599,skins,,T,W
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,KR,VN,201,122,leather products (small),,T,C
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,LB,VN,8,,leather products (small),,T,C
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,MX,ID,8,8,leather products (small),,T,W
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,MX,MY,28,32,leather products (small),,T,W
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,MY,,15955,16545,skins,,T,W
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,NL,ID,9,12,leather products (small),,T,W
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,NL,LA,26,26,leather products (small),,T,C
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,NL,VN,43,23,leather products (small),,T,C
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,SG,ID,4041,3637,leather products (small),,T,W
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,SG,MY,5,5,leather products (small),,T,W
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,SG,MY,3872,3459,skins,,T,W
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,TH,,78,77,leather products (small),,T,C
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,TR,ID,2,,garments,,T,W
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,TR,ID,,2,leather products (small),,T,W
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,TR,MY,15,15,leather products (small),,T,W
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,TW,ID,13,,leather products (small),,T,W
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,TW,MY,180,,leather products (large),,T,W
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,TW,MY,176,,leather products (small),,T,W
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,US,ID,,2,live,,T,C
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,US,ID,5,3,live,,T,W
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,US,ID,,15,leather products (large),,T,W
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,US,ID,60,55,leather products (small),,T,W
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,US,LA,56,32,leather products (small),,T,C
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,US,LA,,26,skin pieces,,T,C
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,US,MY,4,4,leather products (small),,T,W
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,US,VN,3,4,leather products (small),,T,C
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,US,,33,48,live,,T,C
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,VN,ID,63082,93046,leather products (small),,T,W
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,VN,MY,62446,66171,leather products (small),,T,W
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,JP,VN,,2,2,skins,,T,C
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,KG,ID,,,5,live,,T,F
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,KG,ID,,,3,live,,T,W
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,KG,IT,ID,,1,leather products (small),,P,W
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,KG,IT,VN,,1,leather products (small),,P,C
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,KG,IT,VN,,16,leather products (small),,T,C
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,KH,FR,VN,,1,leather products (large),,T,C
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,KH,FR,VN,,5,leather products (small),,T,C
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,KH,IT,ID,,1,leather products (large),,P,W
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,KH,IT,LA,,2,leather products (small),,P,W
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,KP,AU,VN,,1,skin pieces,,T,C
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,KP,ES,ID,,4,leather products (small),,T,W
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,KP,ES,LA,,1,leather products (small),,T,C
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,KP,FR,LA,,2,leather products (small),,T,C
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,KP,IT,ID,,1,leather products (small),,P,W
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,KP,IT,ID,,1,leather products (small),,T,C
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,KP,IT,ID,,18,leather products (small),,T,W
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,KP,IT,ID,,30,skins,,T,W
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,KP,IT,LA,,106,leather products (small),,T,C
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,KP,MY,,,100,skins,,T,W
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,KR,AU,VN,1,,skins,,T,C
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,KR,BE,ID,34,,leather products (large),,T,W
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,KR,BE,ID,,69,leather products (large),,,
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,KR,BE,ID,35,,leather products (small),,T,W
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,KR,BR,ID,93,309,leather products (small),,T,W
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,KR,BR,ID,18,,skins,,T,W
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,KR,CH,ID,,1,garments,,T,W
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,KR,CH,ID,77,197,leather products (small),,T,W
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,KR,CH,LA,9,8,garments,,T,C
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,KR,CH,LA,376,608,leather products (small),,T,C
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,KR,CH,LA,18,5,leather products (small),,T,W
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,KR,CH,MY,8,8,leather products (small),,T,W
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,KR,CH,VN,335,327,leather products (small),,T,C
2013,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,KR,CO,ID,,29,leather products (small),,T,W
